review_id,Review,relabel_group,human_vệ sinh_label,human_đồ ăn thức uống_label,human_khách sạn_label,human_vị trí_label,human_phòng ốc_label,human_dịch vụ_label
662498849,giá_cả rất hợp_lý so với diện_tích phòng lớn lại còn có cả khu bếp nhỏ và máy_giặt tự_phục_vụ tự mua bột_giặt ở quầy lễ_tân phòng sạch_sẽ và nước có áp_lực tốt máy_lạnh cũng hoạt_động mạnh nhân_viên lễ_tân rất thân_thiện và nhiệt_tình giúp_đỡ rất đáng để lựa_chọn nếu bạn muốn ở gần bãi biển,hard,1,0,1,1,1,1
970100751,1 không sạch_sẽ ẩm_mốc và bụi bẩn đường một_chiều rất bất_tiện 2 nhân_viên không nhiệt_tình có_vẻ vòi thêm tiền khi phòng trống nhưng khách muốn lên trước 30p hay 1 tiếng là phải mất thêm tiền 3 không được nhận phòng đúng như đã đặt nhiều lý_do để đẩy khách sang phòng khác không như_ý 4 phòng có duy_nhất 1 chai nước đã bám bụi dầu tắm và dầu_gội đã hết sạch chúng_tôi phải sử_dụng đồ cá_nhân 5 máy_lạnh khi toả ra có mùi hôi khó_chịu không điều_chỉnh được điều_khiển nhiệt_độ rất nóng 6 nói_chung thực_sự không nên dừng chân nghỉ tại nơi đây,hard,2,0,2,2,2,2
675150359,hành_vi của họ rất tốt,hard,0,0,0,0,0,1
830678692,cám_ơn khách_sạn đã nhiệt_tình hỗ_trợ trong thời_gian vừa_rồi khách_sạn quá gần với biển nếu có dịp quay lại sẽ ủng_hộ tiếp,hard,0,0,1,1,0,1
1053203254,giá_cả đã nói lên tất_cả,medium,0,0,0,0,0,0
1033931544,cách bãi biển hai dãy nhà có nhiều quán cà_phê và nhà hàg tuyệt_vời,hard,0,0,0,1,0,0
866843712,chúng_tôi đã có một kỳ nghỉ tuyệt_vời tại lantana house boutique thợ này tâm mến và hoang đã hỗ_trợ chúng_tôi trong suốt thời_gian lưu_trú và rất dễ mến gợi_ý duy_nhất của tôi là họ nên chuẩn_bị sẵn đồ_ăn cho khách để những người đến muộn không phải tìm chỗ mua đồ_ăn,hard,0,1,1,0,0,1
938625793,khách_sạn rất đẹp ở vị_trí thuận_lợi phòng chúng_tôi không hề có nấm_mốc chúng_tôi rất thích,hard,1,0,1,1,1,0
1036457993,rất đáng để trải_nghiệm,hard,0,0,0,0,0,1
970882905,ba gia_đình chúng_tôi đã cần 3 phòng và vì đánh_giá về villa tropan quá tốt nên đã đặt phòng ở đây và cuối_cùng đã có một kỳ nghỉ rất hài_lòng trước_tiên sau khi đặt phòng chúng_tôi đã nhận được liên_lạc qua email talk từ chủ nhà hai người đã hỏi và xác_nhận những gì cần_thiết một trong hai dịch_vụ đón hoặc tiễn được cung_cấp miễn_phí chúng_tôi đã sử_dụng dịch_vụ đón và cũng đặt dịch_vụ tiễn vào ngày trở về với chi_phí rất hợp_lý nơi ở có 1 toilet ở tầng 1 và 3 phòng ngủ có toilet ở tầng 2 nhà_bếp có rất nhiều dụng_cụ nấu_ăn và bát_đĩa chúng_tôi đã sử_dụng một_cách thoải_mái có máy_giặt bột_giặt và giá phơi chúng_tôi đã giặt và phơi đồ nước ở hồ bơi rất sạch trẻ_em vui_chơi rất thích chủ nhà cũng chuẩn_bị đồ_chơi cát và phao cho chúng_tôi sử_dụng hàg ngày vào_khoảng 11 giờ nhân_viên đến dọn_dẹp và sắp_xếp và vào ngày thứ ba đã thay ga trải giường cho chúng_tôi nước nóng_chảy ra rất tốt và vòi_sen thì là vòi_sen lọc nên chúng_tôi rất thoải_mái_sử,hard,1,0,1,0,1,1
251212869,vị_trí có một khu chợ cách khách_sạn khoảng 100 mét bán các mặt hàg địa_phương với giá rất rẻ đi taxi đến mỹ khê sẽ tốn khoảng 30 000 đến 40 000 vnd tiện_nghi khách_sạn được thiết_kế tốt và tận_dụng không_gian rất hiệu_quả tôi ở phòng có ban_công và vào những buổi sáng nắng đẹp ánh nắng chiếu vào rất dễ_chịu và hoàn_hảo để chụp ảnh cô chủ nhà rất tốt_bụng và nói được tiếng anh vì thẻ sim của tôi bị lỗi và tôi không_thể dùng grab cô ấy đã giúp tôi gọi xe thật tốt_bụng,hard,0,0,1,1,1,1
1062846905,bẩn_thỉu mùi khó_chịu bức ảnh cho thấy điều_kiện hoàn_toàn khác,medium,2,0,0,0,0,0
1029775725,thư_giãn cơ_thể mệt_mỏi trong suối nước nóng và bắt_đầu chuyến tham_quan đà_nẵng với bữa sáng kiểu nhật giặt_giũ quần_áo miễn_phí nhân_viên nói tiếng nhật vì_vậy bạn có_thể thoải_mái thư_giãn,medium,1,1,0,0,0,1
596017238,trước biển rất tốt và nhân_viên cũng rất thân_thiện cơ_sở vật_chất cũng sạch_sẽ khi bão đến phòng của tôi cảm_thấy nguy_hiểm tôi cảm_ơn các nhân_viên đã chuyển tôi đến phòng an_toàn hơn miễn_phí mặc_dù giá cao hơn,medium,1,0,1,1,1,1
1035039803,giá_trị tuyệt_vời cho vị_trí kích_thước và sự sạch_sẽ,hard,1,0,0,1,1,0
996017802,gián to như ve_sầu đang bò khắp_nơi và điều_kiện vệ_sinh thì tệ_hại nước trong bồn_cầu bắn tung_toé và chảy xuống cống còn dầu_gội thì không dễ xé nên phải dùng kéo mới dùng được thang_máy thì chậm kinh_khủng tôi sẽ không bao_giờ đến đó nữa,hard,2,0,2,0,2,2
751974685,phòng_ốc và nhân_viên đều tuyệt_vời,medium,0,0,1,0,1,1
938491231,tiện_nghi phòng sạch_sẽ mới_mẻ nhân_viên thân_thiện,hard,1,0,0,0,1,1
755358915,chỗ ở sạch_sẽ và nhân_viên thân_thiện tuy_nhiên khả_năng cách_âm kém nên khi trời mưa rất ồn_ào và tôi không ngủ được,hard,1,0,0,0,1,1
508280711,phòng_ốc sạch_sẽ có cả bếp đơn và tủ_lạnh để sử_dụng trong phòng chủ homestay thân_thiện nhiệt_tình hỗ_trợ khách,hard,1,0,0,0,1,1
926924767,chúng_tôi đã ở lại hai đêm trong phòng đôi tiêu_chuẩn nhược_điểm duy_nhất là không có cửa_sổ nhưng do khách_sạn nằm ở trước một con đường chính đông_đúc điều này cũng có_thể là lợi_thế phòng rộng và sạch tôi rất khuyên bạn nên chọn khách_sạn này,hard,1,0,1,1,1,1
840374893,thai do va cho ở ok,hard,1,0,1,0,1,0
593204133,phòng sạch_sẽ và thoải_mái vị_trí tuyệt_vời chắc_chắn tôi sẽ quay lại,medium,1,0,0,1,1,0
1069148763,vị_trí khách_sạn tệ_hại không có gì để làm xung_quanh khách_sạn khách_sạn tự nhận là 5 sao nhưng hoạt_động như khách_sạn 3 sao tối_đa không có đồ uống chào_mừng không đọc yêu_cầu đặc_biệt của khách khả_năng cách_âm kém chúng_tôi ở tầng 9 nhưng vẫn nghe rõ tiếng ồn_ào của bữa tiệc ở tầng trệt bên kia đường và cả tiếng nước chảy và tiếng bước chân bên ngoài cửa phòng tủ quần_áo làm bằng nhựa rẻ_tiền nên phát ra tiếng ồn suốt đêm khăn tắm không phải màu trắng tôi làm vỡ một cái đĩa nhỏ trong bữa sáng không có ai xung_quanh nên tôi phải đến quầy để nhờ người giúp dọn_dẹp sau đó một người phụ_nữ đến và bắt tôi ký một tờ giấy mà không có mô_tả gì cả thật kỳ_lạ một nhân_viên khác trượt chân trên thức_ăn ở khu_vực ăn sáng nhưng chỉ bỏ đi không quay lại dọn_dẹp thủ_tục trả phòng mất khá lâu để xác_nhận phòng đã được dọn sạch,hard,2,2,2,2,2,2
970436423,nhân_viên thân_thiện nhưng phòng thì trong tình_trạng tồi_tệ trên gối có tế_bào da chết phòng có mùi mốc sàn nhà quá nhiều bụi và đồ_dùng trong phòng vẫn còn sử_dụng tôi muốn đổi phòng nhưng đã muộn nên đành chịu_đựng và ở lại đó tôi không kỳ_vọng nhiều vì giá_cả như_vậy nhưng tôi không_thể giới_thiệu khách_sạn này vì họ thậm_chí không duy_trì được tiêu_chuẩn vệ_sinh tối_thiểu tuy_nhiên nhân_viên rất thân_thiện và đã cố_gắng hết_sức để giúp_đỡ chúng_tôi,hard,2,0,2,0,2,1
1021689944,khách_sạn nằm ở trung_tâm thành_phố cách đại_lộ 5 phút đi bộ không bao_gồm bữa sáng nhân_viên thân_thiện nhưng không nói tiếng anh khách_sạn gần như mới và sạch_sẽ phòng hơi nhỏ nhưng có đầy_đủ tiện_nghi cần_thiết,hard,1,0,1,1,1,1
960226152,bộ_đồ giường thực_sự tuyệt_vời sự đón_tiếp rất nồng_nhiệt đây là khách_sạn gia_đình với khu_vực chung để thư_giãn và máy_giặt rất tiện_lợi và sạch_sẽ bữa sáng được phục_vụ tại bàn_là một điểm cộng mặc_dù khẩu_phần ăn cho món khai_vị món chính và món tráng_miệng có_thể lớn hơn một_chút hình_ảnh trên thực_đơn và đĩa được phục_vụ không phải lúc_nào cũng khớp tuy_nhiên tôi rất khuyến_khích bạn đến khách_sạn này đội_ngũ nhân_viên xứng_đáng nhận điểm 1010 tôi sẽ quay lại rất sớm,hard,1,1,1,0,1,1
1021496412,tôi ở lại 2 đêm nhưng không được sử_dụng hồ bơi cộng thêm hình_ảnh trên màn_hình tv rất mờ,medium,0,0,0,0,2,0
251225849,dịch_vụ tuyệt_vời và nhân_viên thân_thiện còn gì hơn thế nữa bữa sáng rất ngon với nhiều món ăn đa_dạng,random,0,1,1,0,0,1
1057111218,nơi đây tuyệt_vời về mọi mặt tiện_nghi sự_thân thiện vị_trí chất_lượng bữa sáng và v v tôi rất muốn quay lại đây lần nữa,medium,1,1,1,1,0,1
714157627,bảo có cửa_sổ nhưng không tivi thì không có ứng_dụng,hard,0,0,0,0,2,0
1034785125,dịch_vụ giặt là của khách_sạn đã làm hỏng quần_áo của tôi và khách_sạn không bồi_thường cũng không thừa_nhận đó là trách_nhiệm của mình có kiến và gián trên sàn khăn tắm thì bẩn chúng_tôi đã hoảng_sợ bởi sự mất điện đột_ngột sau khi nhận phòng_dịch vụ ở đây chỉ ở mức cơ_bản nhất và không có tinh_thần phục_vụ nó trông có thiết_kế đẹp nhưng là dịch_vụ cấp thấp và là khách_sạn trốn_tránh trách_nhiệm thật đáng ghê_tởm khi làm hỏng tài_sản của khách và tỏ ra kiêu_ngạo,hard,2,0,2,0,0,2
491362423,rất đẹp và sạch_sẽ view đẹp phòng đẹp đáng_giá tiền,medium,1,0,1,0,1,0
926325333,phòng rất sạch_sẽ hơi nhỏ nhưng vừa đủ cửa_sổ nhỏ ở trên nhưng không có cảnh view nhân_viên rất thân_thiện và hữu_ích nếu bạn đang tìm_kiếm một nơi ở ngân_sách đừng tìm đâu xa,fallback,1,0,1,0,1,1
1044895905,chúng_tôi đã ở lại trong 3 ngày chúng_tôi được cho 2 phòng liền kề có_thể tiếp_cận một phòng có giường đôi và một phòng có 2 giường đơn tôi rất thích cách bố_trí bên trong của các phòng với bồn rửa toilet và vòi_sen tách_biệt điều này giúp chúng_tôi chuẩn_bị nhanh hơn mặc_dù các phòng của chúng_tôi không có tầm nhìn rõ ra biển nhưng ban_công vẫn khô_ráo trong suốt thời_gian lưu_trú mặc_dù có mưa_phùn họ có_thể có nhiều lựa_chọn hơn cho bữa sáng chay nhưng chúng_tôi cũng xoay sở được chúng_tôi đã bỏ lỡ trà chiều miễn_phí vì hầu_hết thời_gian chúng_tôi đều ra ngoài cũng bỏ lỡ dịp đi xông_hơi chắc_chắn sẽ lên kế_hoạch trở_lại vào một ngày nào đó,medium,1,1,1,0,1,0
1039151089,mình là mẹ của hai con gái trung_học cùng nhau đi du_lịch trong phòng khách có bàn ăn và 2 phòng ngủ chăn ga gối đệm rất sạch_sẽ và không có con bug nào tình_trạng phòng rất tốt vì là nhà mới nên mọi thứ đều sạch_sẽ và tốt tủ_lạnh to hoạt_động rất tốt để trái_cây và nước vào đó là rất tuyệt điều trong phòng là của gió rất mạnh nên khi ngủ thì tắt đi tình_trạng phòng tắm và khăn tắm cũng rất tốt mình đã chia_sẻ ở quán cà_phê là chốn lý_tưởng nhưng hơi suy_nghĩ là có nên không dù có dấu_vết của mọi người nhưng mong rằng tình_trạng này vẫn được giữ_gìn,hard,1,0,1,0,1,0
1053796932,phòng hơi nhỏ nhưng là một nơi tốt để ở với giá rẻ phòng đã được tân_trang lại nên sạch_sẽ và có đầy_đủ tiện_nghi như khăn tắm chén đĩa máy_giặt v v tuy_nhiên có_lẽ hơi đáng tiếc vì không có hồ bơi hoặc bữa sáng mặc_dù vậy vị_trí rất thuận_lợi cho du_khách khám_phá và lưu_trú vì có rất nhiều nhà hàg gần đó,hard,1,0,1,1,1,0
490402048,mình check in nhận phòng sớm hơn giờ mình đặt nhưng các bạn rất thoải_mái cho mình check in luôn phòng sạch tiện đầy_đủ mọi thứ nhược_điểm có mùi cống và không cách_âm tốt lần sau sẽ đặt tiếp ở đây,hard,2,0,1,0,1,1
1073728645,vị_trí thuận_tiện gần biển nhân_viên thân_thiện phòng sạch_sẽ ăn sáng tạm được món ăn_không đa_dạng,hard,1,1,1,1,1,1
847650857,tôi đặt sớm để tham_gia giải chạy đêm ở đà_nẵng và đúng như mong_đợi của tôi khách_sạn sạch_sẽ lễ_tân thân_thiện đi bộ 250m ra đến bờ biển xung_quanh có nhiều hàg ăn rất thuận_lợi lần sau tôi sẽ quay lại đây ok,hard,1,0,1,1,1,1
1055412322,chi_phí khoảng 30 euro không quá tệ cho 4 đêm tuy_nhiên độ sạch_sẽ của phòng_không được tốt như trong hình đây không phải tất_cả các bức ảnh bữa sáng thì tạm được nhưng có ít món vì_vậy không có nhiều thứ tôi thích ở đó nhân_viên thì cũng thân_thiện nhưng chúng_tôi đã không có nước nóng trong hầu_hết thời_gian chúng_tôi ở đó chúng_tôi chỉ có nước nóng một ngày trong số 4 ngày ở lại điều này không_thể chấp_nhận được chúng_tôi đã báo với nhân_viên 3 lần và họ mất 3 ngày để giải_quyết vấn_đề này tổng_thể tôi sẽ không khuyên bạn nên ở đây,hard,2,1,2,0,2,2
920207444,cảm_ơn tiếp_tân đã hỗ_trợ mình lấy phòng phòng_ốc sạch_sẽ và mới,hard,1,0,1,0,1,1
119812065,khách_sạn hơi cũ nhưng nhân_viên thân_thiện chỉ có ngày cuối_cùng chúng_tôi không_thể sử_dụng hồ bơi do bảo_trì phòng_không được dọn_dẹp sạch_sẽ như chúng_tôi mong_muốn,hard,2,0,1,0,2,1
993214372,phòng đơn_giản đẹp sạch_sẽ nhưng phòng_không có cửa_sổ và có_vẻ hơi ẩm_ướt với số tiền không lớn thì cũng chấp_nhận được,hard,1,0,1,0,2,0
1062681790,tôi đã ở lại 2 tuần sau khi ở đà_nẵng tôi sẽ đi hà_nội nên thời_gian bay bị kéo_dài một_chút khách_sạn rất tốt sạch_sẽ và nhân_viên thân_thiện yêu_cầu đều được giải_quyết ngay_lập_tức có một bể_bơi nhỏ trên tầng thượng nhưng trời lạnh nên tôi chưa vào thử tất_cả đều tốt nhưng vị_trí khá khó_chịu đi bộ thì hơi khó_khăn nếu bạn thuê xe_máy thì rất tuyệt có chỗ cho thuê xe_máy ngay trong hẻm đối_diện khách_sạn và chỗ đó khá tốt lotte_mart hơi xa nhưng đi xe_máy thì hoàn_toàn ổn và tiếng ồn từ hành_lang khi ở khách_sạn 5 sao cũng giống như_vậy nên không sao gần đường lớn nên có tiếng ồn nhưng không quá lớn và ban_đêm thì ổn hơn ngoài_ra cách khách_sạn khoảng 100 mét về phía chợ hàn là một quán bar kiểu hơi giống quán nhậu club rất vui có_vẻ như giờ cao_điểm là từ 9 đến 10 giờ khoảng 11 giờ thì yên_tĩnh lại phía sau khách_sạn có một phòng gym khá sạch_sẽ,hard,1,0,1,2,1,1
794709732,phòng rộng tình_trạng trong phòng cũ nhưng sạch_sẽ dịch_vụ tốt khi yêu_cầu đổi bóng_đèn hỏng việc dọn_dẹp có_thể diễn ra vào_khoảng 10 11 giờ hồ bơi đẹp nhìn ra biển chúng_tôi đã ở đây 3 đêm khu_vực xung_quanh khách_sạn có nhà hàg tiệm giặt là minimart nằm gần đó,hard,1,0,1,1,1,1
1042159312,khách_sạn tốt không có vấn_đề gì cả họ chỉ cố bắt chúng_tôi trả tiền cho minibar mà chúng_tôi không dùng sau một hồi tranh_luận ngắn họ đã bỏ hoá_đơn đó,hard,0,0,2,0,0,2
237879703,khách_sạn trang_trí đẹp bể_bơi đẹp nhưng hơi nhỏ đối_diện là một bãi biển ít người biết đến và không được sạch_sẽ lắm có nhiều quán ăn vỉa_hè nhưng không giao_tiếp được bằng tiếng anh hoặc tiếng quảng thoại nhân_viên khách_sạn nói được tiếng anh và giới_thiệu cho bạn những nơi massage hoặc các tour du_lịch tuy_nhiên những dịch_vụ họ giới_thiệu khá đắt so với những nơi bạn tìm thấy bên ngoài hoặc trên mạng nhìn_chung kỳ nghỉ khá dễ_chịu,hard,1,1,1,1,1,1
526014321,căn_hộ giá rất phải_chăng cách bãi biển 2 3 dãy nhà tuy không có nhiều tiện_nghi nhưng phòng_ốc thoải_mái và sạch_sẽ,medium,1,0,0,0,1,0
616894305,điều_kiện vệ_sinh và vị_trí đều rất tệ,hard,2,0,0,2,0,0
168504501,mất khoảng 20 phút đi taxi để đến trung_tâm thành_phố đà_nẵng ngoài một nhà hàg trong khu nghỉ_dưỡng không có nhà hàg hay tiện_nghi nào khác gần đó hơn_nữa đà_nẵng đang trong giai_đoạn phát_triển du_lịch nên có công_trình xây_dựng tại_chỗ và nhân_viên không đặc_biệt chuyên_nghiệp hay chất_lượng cao họ chỉ thân_thiện chứ không giỏi tuy_nhiên vẫn có rất nhiều hoạt_động để tận_hưởng bao_gồm bãi biển riêng sạch_sẽ nhiều hồ bơi và sân tennis nếu bạn ở đây tôi khuyên bạn nên mua thịt hoặc các thực_phẩm khác từ trung_tâm thành_phố và tự nấu tại_chỗ ở của mình,hard,1,1,0,1,0,2
1003104169,ngoài vị_trí hơi gần biển ra thì không được điểm gì,hard,0,0,0,1,0,0
938362633,khách_sạn cần được cải_tạo lại phòng của chúng_tôi có mùi ẩm_mốc rất khó_chịu chúng_tôi không được ăn sáng vì đến muộn 5 phút,hard,2,2,2,0,2,0
902434025,đáng_giá tiền sạch_sẽ,medium,1,0,0,0,0,0
162257373,chuyến bay về hàn_quốc của tôi bị trễ nên tôi cần một chỗ nghỉ_ngơi vì_vậy tôi nhanh_chóng đặt phòng chỗ ở đó cũng tương_đương với một nhà_nghỉ bình_dân ở hàn_quốc tôi khuyên bạn nên mang theo đồ_dùng cá_nhân và chọn phòng tốt hơn,medium,0,0,0,0,0,0
981093433,nhân_viên thân_thiện tuy_nhiên điều_kiện vệ_sinh không tốt lắm vị_trí khách_sạn khá thuận_lợi nhưng không có nhân_viên trực ca và bạn phải dùng mã để vào phòng_ban đêm ngay cả khi bạn mở_cửa sổ nhỏ trong phòng phòng vẫn có mùi ẩm_mốc,hard,2,0,0,1,2,2
144608443,ngoại_trừ mấy con côn_trùng nhỏ bay lung_tung trong bữa sáng mọi thứ khác đều tuyệt_vời,fallback,0,2,0,0,0,1
753188121,phòng sạch_sẽ thoáng mát đầy_đủ tiện_nghi nhân_viên nhiệt_tình,hard,1,0,0,0,1,1
838474450,nệm và mền không sạch ngủ bị ngứa khăn thì bị hôi chua giá tiền_nhân_viên rất ok,hard,2,0,0,0,2,1
779689759,nhân_viên vui_vẻ nhiệt_tình phòng sạch_sẽ tiện_nghi giá hữu_nghị vị_trí hết chỗ chê,medium,1,0,0,1,1,1
118812989,khách_sạn mới rất gần biển và nhiều quán ăn khác nhau nhân_viên lễ_tân thân_thiện và dễ_thương giá phòng rất hợp_lý nên đông khách khiến cho phục_vụ ăn sáng gặp nhiều khó_khăn thiết_kế phòng tắm nhỏ và không có chỗ để dầu_gội sữa tắm nên không được thoải_mái khi trả phòng có một_số vấn_đề về giá thanh_toán qua agoda nhưng nhân_viên đã giải_quyết hợp_lý,hard,1,1,1,1,2,1
164417145,phòng sạch_sẽ và nhân_viên thân_thiện,hard,1,0,0,0,1,1
881789126,phòng sạch_sẽ rộng và thoải_mái nhân_viên rất nhiệt_tình và vui_vẻ,medium,1,0,0,0,1,1
579178896,chủ nhà rất tốt_bụng và hiếu_khách anh ấy đã trả_lời tất_cả các câu hỏi của chúng_tôi và rất nhiệt_tình đáp_ứng yêu_cầu bữa sáng chay của chúng_tôi cảm_ơn anh,medium,0,1,0,0,0,1
10686336,nhìn_chung khá hài_lòng so với múc giá nhân phuc vu an sang không thân_thiện,hard,0,1,0,0,0,2
662484624,hometay sạch_sẽ anh_chị chủ nhà thân_thiện vui_vẻ gần với những điểm như cầu rồng cầu tình_yêu chợ đêm,hard,1,0,0,1,0,1
848179974,căn phòng có mọi thứ bạn cần vị_trí rất tuyệt tương_đối sạch_sẽ cho mức giá này và vòi_sen rất tốt vấn_đề duy_nhất mà chúng_tôi gặp phải là vào ngày cuối_cùng của chúng_tôi ở lại có nhiều tiếng khoan vào buổi sáng và ngày chúng_tôi rời đi có nhiều người làm thủ_tục nhận phòng nhưng không đủ nhân_viên và cơ_sở để xử_lý tình_huống,hard,1,0,0,1,0,2
1022034138,có hồ bơi riêng nên rất thích_hợp cho trẻ_em bơi_lội và mỗi ngày bữa sáng đều do đầu_bếp tự tay chuẩn_bị rất tiện_lợi và ngon_miệng việc dọn_dẹp hàg ngày và việc bổ_sung khăn tắm cũng cho thấy sự chu_đáo có máy_giặt và máy_sấy nên không phải lo_lắng về việc giặt quần_áo và ngay cả những yêu_cầu gấp bên ngoài cũng được quản_gia giải_quyết nếu gia_đình tôi có chuyến du_lịch đà_nẵng nữa chắc_chắn chúng_tôi sẽ quay lại đây,hard,1,1,0,0,0,1
643898153,nơi này nằm trên đường chính nên rất dễ tiếp_cận nhưng bạn sẽ phải từ_bỏ việc ngủ vì tiếng ồn của xe_máy và còi xe suốt đêm,hard,0,0,0,1,0,0
990189644,lần tới quay lại nhất_định mình vẫn chọn nơi này giá_cả quá hợp_lí vì căn_hộ ngay gần bãi biển mỹ khê và cầu rồng nên rất tiện đi ngắm hoàng_hôn hoặc bình_minh trên biển sạch_sẽ rộng và rất rộng đầy_đủ tiện_nghi từ máy_giặt tới tủ_lạnh và tất_cả mọi thứ anh chủ siêu nhiệt_tình và chu_đáo chuẩn_bị cả thiệp chào_đón và cả hoa_quả nước uống trong tủ_lạnh đón chúng_mình cảm_ơn anh chủ rất nhiều vì đã giới_thiệu cho bọn mình quán ăn local siêu siêu ngon và rẻ quá_trời luôn,hard,1,1,0,1,1,1
602470650,chúng_tôi đã ở lại 1 đêm vào tháng 2 năm 2023 đông đã chào_đón chúng_tôi và giúp giải_thích về một khoản phí phụ mà tài_xế taxi đang yêu_cầu cô ấy rất thân_thiện hữu_ích và thậm_chí còn gợi_ý một địa_điểm tuyệt_vời để ăn mì quảng gần đó và cô ấy hoàn_toàn đúng nó rất ngon căn_hộ sạch_sẽ và rộng_rãi có bàn nhỏ bàn ăn nhỏ và tủ quần_áo tủ_lạnh lớn hơn và bếp thực_sự nên sẽ rất tuyệt nếu bạn cần ở lại trong một khoảng thời_gian dài phòng và phòng tắm rất sạch_sẽ giường thì bình_thường không quá mềm nhưng hoàn_toàn ổn máy_lạnh hoạt_động tuyệt_vời giữ cho chúng_tôi mát_mẻ còn có máy_giặt mà chúng_tôi không có cơ_hội sử_dụng chỉ có một_vài nhược_điểm có một chú gà trống sống bên cạnh gáy rất to vào sáng sớm và ngôi chùa phía sau liên_tục đánh chuông rất sớm nữa tôi nhận ra điều này không liên_quan đến bất_động_sản này vị_trí tốt trong khoảng_cách đi bộ đến đồ_ăn ngon không quá xa cầu rồng chắc_chắn sẽ ở lại một lần nữa nếu tôi có_mặt ở đà_nẵng giá_trị tốt,medium,1,1,0,1,1,1
673812531,phù_hợp với giá tiền,hard,0,0,0,0,0,0
1014111701,mình đi yên retreat nên đặt ở đây để tiện chuyển nhưng khách_sạn thì sắp_xếp ở phòng kiểu gác_xép ngay trên nhà_xe sợ nhất là cái mùi tinh_dầu hay nước xả vải trong phòng kinh_khủng rất mặt buồn_nôn phòng thì vừa chật vừa dù đã đặt phòng gần như tốt nhất ở đây,hard,2,0,2,1,2,0
770838987,phòng ok đẹp nằm trong hẻm,hard,0,0,0,0,1,0
971103690,mình rất hài_lòng với chất_lượng của khách_sạn ạ vị_trí rất trung_tâm gần cầu rồng chợ cồn xung_quanh có nhiều quán ăn ngon của đà_nẵng quán cà_phê chill đẹp phòng sạch_sẽ gọn_gàng nội_thất đầy_đủ nhân_viên lễ_tân rất thân_thiện và nhiệt_tình hướng_dẫn mình thuê xe_máy đặt tour rất tốt có dịp mình sẽ quay lại orange nữa ạ,hard,1,1,1,1,1,1
906318049,phòng rộng và có cửa_sổ lớn là điều tốt tôi đã được phép nhận phòng sớm một_chút nhân_viên rất lịch_sự và thân_thiện khu_vực khách_sạn tương_đối yên_tĩnh karaoke cũng không ồn_ào lắm xung_quanh có đầy_đủ nhà hàg cửa hàg tiện_lợi đổi tiền và giặt là đối_tượng khách chủ_yếu là người châu_âu và không có đoàn khách nào nên trong khách_sạn rất yên_tĩnh mùa mưa đây là một khách_sạn tốt cho những_ai đang tìm_kiếm một nơi ở giá_cả phải_chăng gần bãi biển,hard,0,0,1,1,1,1
607842302,khách_sạn bình_dân gần sông khá tốt nhân_viên thân_thiện phòng ổn không cầu_kỳ đáp_ứng được nhu_cầu,medium,0,0,1,0,1,1
1070051524,mặc_dù là phòng nhỏ nhưng điều hoạt_động tốt và vị_trí thì thuận_tiện cho việc ở 0 5 đêm phòng cũng sạch_sẽ nữa các chủ nhà thì rất thân_thiện,medium,1,0,0,1,1,1
970494008,căn phòng và đồ_đạc cần được sửa_chữa và thay_thế rất nhiều bụi bẩn máy điều rất bẩn và không_thể điều_chỉnh được ít_nhất thì khăn trải giường cũng sạch_sẽ nhưng đó là nghĩa_vụ chứ không phải đặc_quyền,hard,2,0,2,0,2,0
766496772,trong khi thiết_kế phòng khách_sạn hiện_đại không đạt tiêu_chuẩn quốc_tế phòng tắm có vòi_sen bằng kính thì trơn trượt nhưng không có tay_vịn một người phải đi 6 feet trong tình_trạng ướt và không mặc gì để lấy khăn tắm một bức tường của vòi_sen bằng kính và phải kéo rèm che để đảm_bảo sự riêng_tư khi chúng_tôi đến không có tủ_lạnh mini hay an_ninh nào khiến chúng_tôi phải chờ một giờ chúng_tôi đã đặt taxi đến sân_bay vào đêm trước nhưng sáng hôm sau lễ_tân không được biết về việc này may_mắn thay chúng_tôi đã kiểm_tra sớm trước khi trả phòng lựa_chọn thực_phẩm và dịch_vụ thân_thiện với khách hàg và chuyên_nghiệp nhất là tại bữa sáng bao_gồm một_chút đào_tạo có_thể khắc_phục các vấn_đề ở lễ_tân và tình_trạng phòng sẵn_sàng,hard,2,1,2,0,2,2
257148700,dịch_vụ ở đây đạt chuẩn năm sao nội_thất đẹp tầm nhìn tuyệt_vời phòng sạch_sẽ rộng_rãi và ấm_cúng nhiều du_khách nước_ngoài cũng chọn nơi này dịch_vụ của các bạn rất xuất_sắc và giá_cả đặc_biệt hợp_lý tôi sẽ quay lại cùng gia_đình sớm nhất có_thể,random,1,0,1,0,1,1
848459591,phù_hợp với những người đi 1m sạch_sẽ và đầy_đủ tiện_nghi,medium,1,0,0,0,1,0
809943142,vào lúc 12 giờ đêm ra về lúc 12 giờ 15 phút không có internet không có tv không được xem_xét gì cả,hard,0,0,0,0,2,0
119993661,phòng sạch rất nhỏ mới phòng và ngoài hành_lang có muỗi khách_sạn tự_phục_vụ là chính không có doorman nhân_viên check đặt phòng_không để_ý request khi mình đã thông_báo trước là gia_đình có em bé nhưng vẫn xếp 2 phòng ở 2 tầng khác nhau,hard,2,0,0,0,2,2
